cik,ticker,name,cik_s
1837207,GSQD,G SQUARED ASCEND I INC.,0001837207
1689375,TRDA,"ENTRADA THERAPEUTICS, INC.",0001689375
1841610,ROSS,Ross Acquisition Corp II,0001841610
925528,HDSN,HUDSON TECHNOLOGIES INC NY,0000925528
1132105,SPWH,"SPORTSMAN’S WAREHOUSE HOLDINGS, INC.",0001132105
1822312,JCIC,JACK CREEK INVESTMENT CORP.,0001822312
1504619,PFLT,PENNANTPARK FLOATING RATE CAPITAL LTD.,0001504619
1838431,SCOB,SCION TECH GROWTH II,0001838431
1838987,FACT,Freedom Acquisition I Corp.,0001838987
1835881,TWNI,Tailwind International Acquisition Corp.,0001835881
1834628,LEGA,"LEAD EDGE GROWTH OPPORTUNITIES, LTD",0001834628
1846163,TIOA,TIO TECH A,0001846163
1459839,SIBN,"SI-BONE, INC.",0001459839
1337117,ITRN,ITURAN LOCATION AND CONTROL LTD.,0001337117
1830188,DHHC,"United Homes Group, Inc.",0001830188
807863,MITK,"MITEK SYSTEMS, INC.",0000807863
1838238,PTOC,PINE TECHNOLOGY ACQUISITION CORP.,0001838238
1640428,EVER,"EverQuote, Inc.",0001640428
1836274,ACAH,ATLANTIC COASTAL ACQUISITION CORP.,0001836274
1754820,DM,"DESKTOP METAL, INC.",0001754820
1834755,SLAC,Social Leverage Acquisition Corp I,0001834755
1726173,BH-A,BIGLARI HOLDINGS INC.,0001726173
1847112,TRTL,TortoiseEcofin Acquisition Corp. III,0001847112
1750264,PUYI,Puyi Inc.,0001750264
1842916,FMIV,Forum Merger IV Corp,0001842916
1850502,NFYS,ENPHYS ACQUISITION CORP.,0001850502
898437,ANIK,"Anika Therapeutics, Inc.",0000898437
1849408,ZT,ZIMMER ENERGY TRANSITION ACQUISITION CORP.,0001849408
1501134,NVTA,Invitae Corporation,0001501134
1847891,ACRO,ACROPOLIS INFRASTRUCTURE ACQUISITION CORP.,0001847891
1569994,WSBF,"Waterstone Financial, Inc.",0001569994
1092796,SWBI,"Smith & Wesson Brands, Inc.",0001092796
1823896,GFX,GOLDEN FALCON ACQUISITION CORP.,0001823896
805928,AXGN,"Axogen, Inc.",0000805928
1838513,GATE,MARBLEGATE ACQUISITION CORP.,0001838513
1624322,BFST,"Business First Bancshares, Inc.",0001624322
1821769,NVTS,Navitas Semiconductor Corporation,0001821769
844965,TTI,"TETRA Technologies, Inc.",0000844965
1873441,BCSA,Blockchain Coinvestors Acquisition Corp. I,0001873441
1848364,LITT,Logistics Innovation Technologies Corp.,0001848364
1321741,GAIN,GLADSTONE INVESTMENT CORPORATION\DE,0001321741
1778016,IMAB,I-MAB,0001778016
1304421,CNSL,"CONSOLIDATED COMMUNICATIONS HOLDINGS, INC.",0001304421
1018399,EBTC,"Enterprise Bancorp, Inc.",0001018399
813298,DXLG,"DESTINATION XL GROUP, INC.",0000813298
1109116,EVC,ENTRAVISION COMMUNICATIONS CORPORATION,0001109116
740663,FLIC,THE FIRST OF LONG ISLAND CORPORATION,0000740663
1690947,HEXO,HEXO CORP.,0001690947
1532286,NINE,"Nine Energy Service, Inc.",0001532286
1840904,ATAI,ATAI LIFE SCIENCES N.V.,0001840904
1829576,CARE,"CARTER BANKSHARES, INC.",0001829576
351817,SBOW,"SILVERBOW RESOURCES, INC.",0000351817
1590584,CVEO,Civeo Corp,0001590584
1619856,CRBU,"Caribou Biosciences, Inc.",0001619856
1058867,GNTY,"GUARANTY BANCSHARES, INC.",0001058867
1839998,DTOC,DIGITAL TRANSFORMATION OPPORTUNITIES CORP.,0001839998
1842566,BYTS,BYTE Acquisition Corp.,0001842566
1505952,DOMO,"DOMO, INC.",0001505952
1837739,CLAA,COLONNADE ACQUISITION CORP. II,0001837739
915840,BZH,"BEAZER HOMES USA, INC.",0000915840
1819175,PIAI,Prime Impact Acquisition I,0001819175
1564824,ALLK,Allakos Inc.,0001564824
1290677,TPB,"TURNING POINT BRANDS, INC.",0001290677
1566469,NH,"NantHealth, Inc.",0001566469
1464343,ATLC,Atlanticus Holdings Corp,0001464343
884624,OFIX,ORTHOFIX MEDICAL INC.,0000884624
1661460,PSTX,"Poseida Therapeutics, Inc.",0001661460
80420,POWL,"Powell Industries, Inc.",0000080420
1641614,PMTS,CPI Card Group Inc.,0001641614
71829,NR,"Newpark Resources, Inc.",0000071829
1799567,DDI,"DoubleDown Interactive Co., Ltd.",0001799567
1383058,DBO,INVESCO DB OIL FUND,0001383058
1839132,PFDR,Movella Holdings Inc.,0001839132
1341235,ALDX,"ALDEYRA THERAPEUTICS, INC.",0001341235
1012477,AVDL,AVADEL PHARMACEUTICALS PLC,0001012477
1777835,PWP,PERELLA WEINBERG PARTNERS,0001777835
1455684,TPIC,"TPI Composites, Inc.",0001455684
17313,CSWC,CAPITAL SOUTHWEST CORPORATION,0000017313
1347178,VNDA,VANDA PHARMACEUTICALS INC.,0001347178
1825473,PRSR,Prospector Capital Corp.,0001825473
1356115,NXDT,NexPoint Diversified Real Estate Trust,0001356115
1841873,KVSA,Khosla Ventures Acquisition Co.,0001841873
1110611,ONTF,"ON24, INC.",0001110611
1848959,DCRD,Decarbonization Plus Acquisition Corporation IV,0001848959
1794338,IGIC,International General Insurance Holdings Ltd.,0001794338
1830487,PHVS,Pharvaris N.V.,0001830487
1840317,PLMI,PLUM ACQUISITION CORP. I,0001840317
1499422,RBB,RBB Bancorp,0001499422
916907,SMBC,"SOUTHERN MISSOURI BANCORP, INC.",0000916907
1833197,SWIM,"LATHAM GROUP, Inc.",0001833197
1166928,WTBA,"WEST BANCORPORATION, INC.",0001166928
1699382,PMVP,"PMV PHARMACEUTICALS, INC.",0001699382
1834032,CSTA,Constellation Acquisition Corp I,0001834032
1708055,RBBN,RIBBON COMMUNICATIONS INC.,0001708055
1507605,MARA,"MARATHON DIGITAL HOLDINGS, INC.",0001507605
1840199,WALD,WALDENCAST ACQUISITION CORP.,0001840199
1270073,ICPT,"INTERCEPT PHARMACEUTICALS, INC.",0001270073
1834974,LEV,THE LION ELECTRIC COMPANY,0001834974
1113809,BBW,BUILD-A-BEAR WORKSHOP INC,0001113809
1400810,HCI,"HCI Group, Inc.",0001400810
1829558,ANAC,ARCTOS NORTHSTAR ACQUISITION CORP.,0001829558
1837248,SDAC,Sustainable Development Acquisition I Corp.,0001837248
1713748,SKE,Skeena Resources Limited,0001713748
1169445,CPSI,"COMPUTER PROGRAMS AND SYSTEMS, INC",0001169445
1589526,BLBD,BLUE BIRD CORPORATION,0001589526
77543,TPC,Tutor Perini Corporation,0000077543
1591588,AMRK,"A-Mark Precious Metals, Inc.",0001591588
736772,CCNE,CNB FINANCIAL CORPPA,0000736772
1498382,KTRA,"Kintara Therapeutics, Inc.",0001498382
1843205,HCNE,Jaws Hurricane Acquisition Corp,0001843205
65770,MVIS,"MicroVision, Inc.",0000065770
1129155,MPX,MARINE PRODUCTS CORPORATION,0001129155
1821393,AAN,"THE AARON'S COMPANY, INC.",0001821393
1434868,ESPR,"Esperion Therapeutics, Inc.",0001434868
1838163,DHCA,DHC ACQUISITION CORP.,0001838163
1842329,AGGR,AGILE GROWTH CORP.,0001842329
1382101,STRO,"SUTRO BIOPHARMA, INC.",0001382101
1845618,TWCB,Bilander Acquisition Corp.,0001845618
1653558,PRTH,"Priority Technology Holdings, Inc.",0001653558
1251769,APEN,"APOLLO ENDOSURGERY, INC.",0001251769
1096056,LXFR,Luxfer Holdings PLC,0001096056
1593899,AVIR,"Atea Pharmaceuticals, Inc.",0001593899
1676479,CSTR,"CAPSTAR FINANCIAL HOLDINGS, INC.",0001676479
783412,DJCO,DAILY JOURNAL CORPORATION,0000783412
80035,PLPC,Preformed Line Products Company,0000080035
1824403,RSVR,"RESERVOIR MEDIA, INC.",0001824403
1345099,MESO,Mesoblast Limited,0001345099
1841420,ESM,ESM Acquisition Corporation,0001841420
733590,TCI,"TRANSCONTINENTAL REALTY INVESTORS, INC.",0000733590
1850316,ACDI,ASCENDANT DIGITAL ACQUISITION CORP. III,0001850316
1360214,HROW,"Harrow Health, Inc.",0001360214
1687187,METC,"Ramaco Resources, Inc.",0001687187
1538263,HTBI,"HOMETRUST BANCSHARES, INC.",0001538263
1587264,NETI,ENETI INC.,0001587264
1832950,KRNL,"KERNEL GROUP HOLDINGS, INC.",0001832950
1860879,RRAC,Rigel Resource Acquisition Corp.,0001860879
1703141,DESP,"Despegar.com, Corp.",0001703141
1856696,AHRN,Ahren Acquisition Corp.,0001856696
1351636,SSTI,"SoundThinking, Inc.",0001351636
1829667,RGC,Regencell Bioscience Holdings Ltd,0001829667
1834336,FSRX,Finserv Acquisition Corp. II,0001834336
1893219,ACAB,ATLANTIC COASTAL ACQUISITION CORP. II,0001893219
741516,AMNB,AMERICAN NATIONAL BANKSHARES INC.,0000741516
1372020,GLDD,Great Lakes Dredge & Dock Corporation,0001372020
1838814,JUN,JUNIPER II CORP.,0001838814
1312109,SI,SILVERGATE CAPITAL CORPORATION,0001312109
903419,ALRS,ALERUS FINANCIAL CORPORATION,0000903419
862831,FISI,"Financial Institutions, Inc.",0000862831
1814215,TWND,"NUBURU, INC.",0001814215
1383414,PNNT,PENNANTPARK INVESTMENT CORPORATION,0001383414
1831979,GPAC,Global Partner Acquisition Corp II,0001831979
1576942,SFIX,"STITCH FIX, INC.",0001576942
1772921,ONEW,OneWater Marine Inc.,0001772921
1760717,SCPL,SCIPLAY CORPORATION,0001760717
1442836,MRSN,"Mersana Therapeutics, Inc.",0001442836
1819496,IGAC,IG Acquisition Corp.,0001819496
1040130,PETS,"PETMED EXPRESS, INC.",0001040130
1838293,CHAA,CATCHA INVESTMENT CORP,0001838293
827871,EGRX,"Eagle Pharmaceuticals, Inc.",0000827871
1759631,HYLN,HYLIION HOLDINGS CORP.,0001759631
1369085,NEWP,NEW PACIFIC METALS CORP,0001369085
1826669,GXII,GX ACQUISITION CORP. II,0001826669
1421461,IPI,"INTREPID POTASH, INC.",0001421461
1624140,JMKJ,Nine Alliance Science & Technology Group,0001624140
1282631,NLST,NETLIST INC,0001282631
1053584,MCBC,MACATAWA BANK CORP,0001053584
1852940,GOGN,GOGREEN INVESTMENTS CORPORATION,0001852940
1200375,CDXS,"Codexis, Inc.",0001200375
1035354,ELOX,"ELOXX PHARMACEUTICALS, INC.",0001035354
1937653,ZYME,ZYMEWORKS INC.,0001937653
1402328,SBFM,"SUNSHINE BIOPHARMA, INC.",0001402328
706698,UTMD,UTAH MEDICAL PRODUCTS INC,0000706698
1831006,BLUA,BLUERIVER ACQUISITION CORP.,0001831006
1680581,FULC,"FULCRUM THERAPEUTICS, INC.",0001680581
1392380,GEVO,"GEVO, INC.",0001392380
1630856,PFHD,Professional Holding Corp.,0001630856
1426332,NGM,"NGM BIOPHARMACEUTICALS, INC.",0001426332
1337298,FF,FUTUREFUEL CORP.,0001337298
879911,AERG,"APPLIED ENERGETICS, INC.",0000879911
1413855,FANH,FANHUA INC.,0001413855
1883814,LGTO,"SOUTHLAND HOLDINGS, INC.",0001883814
1720580,ACET,"Adicet Bio, Inc.",0001720580
1841338,CIIG,"CIIG CAPITAL PARTNERS II, INC.",0001841338
1645666,KZR,"Kezar Life Sciences, Inc.",0001645666
1852771,DRAY,Macondray Capital Acquisition Corp. I,0001852771
1041934,EDAP,EDAP TMS SA,0001041934
1368519,NOA,North American Construction Group Ltd.,0001368519
1631574,WVE,WAVE LIFE SCIENCES LTD.,0001631574
1235912,CVRX,"CVRx, Inc",0001235912
